batch_size,cpu_mode_peak_bytes,cpu_process_lifetime_rss_high_water_bytes,cuda_allocated_baseline_bytes,cuda_allocated_incremental_peak_bytes,cuda_allocated_peak_bytes,dataset,full_test_mac_saving_fraction,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_sample_sd_ms,mode,mode_order,paired_latency_saving_fraction,raw_path,raw_sha256,round,seed,telemetry_after,telemetry_before,threshold,throughput_samples_per_second,workload_early_fraction,workload_ids_sha256,workload_mac_saving_fraction,workload_samples,workload_unique_images
1,,1944850432,141970432,1063424,143033856,cifar100,0.15306437611536183,4.641886135,5.264163,5.5761183,1.1968760086281194,actual_dynamic,1,-0.013969971229473632,m2_raw/cifar100_s67_r3_actual_dynamic.npz,3e692755b40d3d55855bd240fd5bcc8068fbac9734ef6a5926bfe91ccc5ce96e,3,67,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.9}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.2}",0.903,215.42967037902147,0.259,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14689620725728714,1000,1000
1,,1944850432,141970432,1059328,143029760,cifar100,0.15306437611536183,4.662281134,4.6290555,4.8882056,0.3155539270484075,final_only,0,-0.012648040370188518,m2_raw/cifar100_s67_r4_final_only.npz,90b2154ddb34b287bc14228a4858d14552d2cbfc0e1e242c5e0e9f19ad255ccf,4,67,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.3}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.78}",0.903,214.48728020870138,0.259,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14689620725728714,1000,1000
1,,1944850432,141970432,1063424,143033856,cifar100,0.15306437611536183,4.721249854,5.3369995,5.65046045,1.238503200171693,actual_dynamic,1,-0.012648040370188518,m2_raw/cifar100_s67_r4_actual_dynamic.npz,e12354ef2364d91fc7471f01eebe3ef3fc032cb447ad1628d1b23067c49d65ad,4,67,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.68}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.25}",0.903,211.80832002626735,0.259,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14689620725728714,1000,1000
1,,1944850432,141971456,1059328,143030784,cifar100,0.14998029168632432,4.710510500000001,4.6851135,4.90595655,0.1747966621271092,final_only,0,-0.022795532458742995,m2_raw/cifar100_s68_r0_final_only.npz,8c9917fd4cdc92f07240ba0bc78971581358e59bf37385f4db934cea83d34305,0,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.14}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 102.01}",0.903,212.2912155699472,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970944,1063424,143034368,cifar100,0.14998029168632432,4.817889095000001,5.458843,5.71757785,1.2612422429076195,actual_dynamic,1,-0.022795532458742995,m2_raw/cifar100_s68_r0_actual_dynamic.npz,978a7941e265ff1a3e8e06a3a56823792ec15cdd2993d9412dbc75107f3dfde9,0,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.85}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.14}",0.903,207.55977987077344,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1059328,143029760,cifar100,0.14998029168632432,4.654279006,4.6449535,4.8885946,0.1725781985170472,final_only,0,-0.02207583814110503,m2_raw/cifar100_s68_r1_final_only.npz,ef77fb906b452ea3713a0f3c516aed96ffe154f0b256ce4e5b38d73a31734a7a,1,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.17}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.65}",0.903,214.8560493925834,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1063424,143033856,cifar100,0.14998029168632432,4.757026116,5.4175325,5.66356105,1.230277024419281,actual_dynamic,1,-0.02207583814110503,m2_raw/cifar100_s68_r1_actual_dynamic.npz,896fa847a5b9eba1a28d438f8adff98ca80d4c8b19ef7f11148d1177a075be12,1,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.83}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.17}",0.903,210.21536893324048,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1063424,143033856,cifar100,0.14998029168632432,4.758800042999999,5.400131,5.6973657499999995,1.2401253972406558,actual_dynamic,0,-0.02713205029178023,m2_raw/cifar100_s68_r2_actual_dynamic.npz,7c093dd2254400b859c695a818258cc8c4287874a8ba1ebd46ac2b5fbb786e52,2,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.72}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.83}",0.903,210.1370074313081,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1059328,143029760,cifar100,0.14998029168632432,4.633094685,4.6315165,4.8266937,0.1825654792829893,final_only,1,-0.02713205029178023,m2_raw/cifar100_s68_r2_final_only.npz,7056428b31cbe043afae9b21d38afbe3ccfcf285985140883458e03f6fb44fc1,2,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.26}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.72}",0.903,215.83845528509852,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1059328,143029760,cifar100,0.14998029168632432,4.646646156,4.6451355,4.8287986,0.14945555174869274,final_only,0,-0.03528201685603016,m2_raw/cifar100_s68_r3_final_only.npz,b6b42f6606c5e62c1640aaaadd5f5ee205cebd3134d9b71e574e36b45b8541fb,3,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.29}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.26}",0.903,215.20898437871068,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1063424,143033856,cifar100,0.14998029168632432,4.810589204,5.3912815,5.808577549999999,1.3023885459976927,actual_dynamic,1,-0.03528201685603016,m2_raw/cifar100_s68_r3_actual_dynamic.npz,bb3686db5bb8dd9aa1fd6578f5844eae6d2564e4fe774ec8925c744b9841c858,3,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.56}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.29}",0.903,207.87474415161057,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1059328,143029760,cifar100,0.14998029168632432,4.722038723,4.6145005,5.659233749999999,0.47489467457327456,final_only,0,-0.03026292992981028,m2_raw/cifar100_s68_r4_final_only.npz,8c09d4c191f28de28b72857733e400270f838986d4331705fda306a68877b76e,4,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.1}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.56}",0.903,211.77293509458585,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
1,,1944850432,141970432,1063424,143033856,cifar100,0.14998029168632432,4.86494145,5.379325,6.62543835,1.3612690348884853,actual_dynamic,1,-0.03026292992981028,m2_raw/cifar100_s68_r4_actual_dynamic.npz,56f74ff33926d9d679fc92165b6603fb1100059051e71745bea122067950854b,4,68,"{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 103.61}","{""available"": true, ""temperature_c"": 52.0, ""sm_clock_mhz"": 1665.0, ""memory_clock_mhz"": 9251.0, ""power_w"": 104.1}",0.903,205.5523196481635,0.257,da37b80aeb726f87fb0360c0bf7b02de39a7321ebed20560c407f16067b0c78f,0.14575395376505107,1000,1000
