accuracy_drop_mean,accuracy_drop_sample_sd,accuracy_mean,accuracy_sample_sd,actual_dynamic_latency_mean_ms_mean,actual_dynamic_latency_mean_ms_sample_sd,actual_dynamic_latency_p95_ms_mean,actual_dynamic_latency_p95_ms_sample_sd,cost_saving_fraction_mean,cost_saving_fraction_sample_sd,dataset,final_only_latency_mean_ms_mean,final_only_latency_mean_ms_sample_sd,final_only_latency_p95_ms_mean,final_only_latency_p95_ms_sample_sd,n,reference_accuracy_mean,reference_accuracy_sample_sd,seed_latency_saving_fraction_mean,seed_latency_saving_fraction_sample_sd,worst_class_accuracy_drop_mean,worst_class_accuracy_drop_sample_sd
-3.333333333332966e-05,5.773502691895622e-05,0.8708333333333332,0.001913983629327422,3.8386174896000007,0.253755659607617,5.67015156,0.3910642273099422,0.329435953271614,0.002649576308258348,cifar10,4.757010834266667,0.4635692542600887,5.150023439999999,0.6591537387665308,3,0.8708,0.0019078784028339023,0.1910016245128645,0.023660872615773005,0.0,0.0
-0.0036000000000000107,0.0020000000000000573,0.5763666666666666,0.003108590248542464,4.709078648266666,0.10767767633343815,5.750862216666667,0.155064580818441,0.1516175216918628,0.0015508308541022611,cifar100,4.6394542244000005,0.039848853510245356,4.985049486666665,0.032559280553956536,3,0.5727666666666666,0.0025813433195399204,-0.01496064842993757,0.014504406887859271,0.01666666666666668,0.005773502691896262
