actual_saving_percent_ci95_high,actual_saving_percent_ci95_low,actual_saving_percent_mean,actual_saving_percent_sample_sd,batch_size,dataset,device,dynamic_latency_ms_ci95_high,dynamic_latency_ms_ci95_low,dynamic_latency_ms_mean,dynamic_latency_ms_sample_sd,early_fraction_percent_ci95_high,early_fraction_percent_ci95_low,early_fraction_percent_mean,early_fraction_percent_sample_sd,exit8_latency_ms_ci95_high,exit8_latency_ms_ci95_low,exit8_latency_ms_mean,exit8_latency_ms_sample_sd,final_latency_ms_ci95_high,final_latency_ms_ci95_low,final_latency_ms_mean,final_latency_ms_sample_sd,forced_fallback_latency_ms_ci95_high,forced_fallback_latency_ms_ci95_low,forced_fallback_latency_ms_mean,forced_fallback_latency_ms_sample_sd,forced_fallback_overhead_percent_ci95_high,forced_fallback_overhead_percent_ci95_low,forced_fallback_overhead_percent_mean,forced_fallback_overhead_percent_sample_sd,isolated_expected_saving_percent_ci95_high,isolated_expected_saving_percent_ci95_low,isolated_expected_saving_percent_mean,isolated_expected_saving_percent_sample_sd,mac_saving_percent_ci95_high,mac_saving_percent_ci95_low,mac_saving_percent_mean,mac_saving_percent_sample_sd,positive_speedup_seeds,rounds_per_seed,seeds
21.138435478856596,12.680187535437849,16.909311507147223,1.7024514992697126,1,cifar10,cuda,3.978099710908036,3.5055839790919636,3.7418418449999997,0.09510658961998372,60.47040061624914,55.422932717084194,57.946666666666665,1.0159396307524027,2.2158075484843205,2.0372649635156796,2.126536256,0.035936531241066334,4.610114736016828,4.397462241183173,4.503788488600001,0.04280207450464881,5.546332457290226,5.036955970976442,5.291644214133334,0.10252581487545373,21.89563034628051,13.11200168169989,17.5038160139902,1.7679431826870216,27.296730722960874,19.10986174175104,23.203296232355957,1.6478291325368586,34.03803481230487,31.196005855601758,32.61702033395331,0.5720353069185986,3,5,3
-6.528464385853194,-17.03634176435316,-11.782403075103177,2.1149949394766656,4,cifar10,cuda,5.174445437251916,5.073140570748085,5.123793004,0.020390348334132207,59.66939110545768,57.177275561209,58.42333333333334,0.5016057548845795,2.229171371887594,2.101044848645739,2.1651081102666665,0.02578893324580716,4.820875763883888,4.36262493398278,4.591750348933334,0.09223539172953123,5.353300937173262,5.267808467893405,5.3105547025333335,0.01720767509718226,21.645691170890256,10.124723131247123,15.88520715106869,2.318906875671599,,,,,33.587018130328445,32.18380672181675,32.8854124260726,0.2824343034389142,0,5,3
-15.191316482227533,-21.719839406929815,-18.455577944578675,1.314042070595026,8,cifar10,cuda,5.4612551684628645,5.371410115670468,5.416332642066666,0.018083750423442745,59.77694672850893,57.21471993815773,58.49583333333333,0.5157175422005084,2.166314079481008,2.134320695718992,2.1503173876,0.006439535056989676,4.742424377624711,4.407207855975289,4.5748161168,0.06747140467856383,5.330884836057758,5.274475702875574,5.302680269466666,0.011353865954383058,20.617991603817444,11.342401143951054,15.98019637388425,1.866963819297629,,,,,33.647578435272315,32.204890165174895,32.926234300223605,0.29038009110589363,0,5,3
-20.04964047252521,-21.748187360693162,-20.898913916609185,0.34187856819584267,16,cifar10,cuda,5.524059785505919,5.469746667027415,5.496903226266667,0.010931986222476374,59.850897515514724,57.051602484485294,58.45125000000001,0.563433946882865,2.193951375394866,2.1380866562051337,2.1660190158,0.011244287892369354,4.5858512720254,4.509475637574599,4.5476634547999994,0.015372665148650986,5.446984296503606,5.240594611629726,5.343789454066666,0.04154151436536387,20.752155941488198,14.328674218502263,17.54041507999523,1.2928996835967552,,,,,33.689217190038086,32.113045197372834,32.90113119370546,0.31724730582150595,0,5,3
-17.394728313702235,-23.914034911304793,-20.654381612503514,1.3121870351321683,32,cifar10,cuda,5.597268816646158,5.4287588196205085,5.5130138181333335,0.03391720117420665,59.794311583261894,57.15860508340477,58.47645833333333,0.5305073240147905,2.210412493408863,2.1328480940578034,2.171630293733333,0.015611936283791652,4.762731745681133,4.3811662957855315,4.571949020733332,0.07680038189820777,5.450628948999424,5.15457110313391,5.302600026066667,0.05958966052260016,18.542823416499584,13.521063700519472,16.03194355850953,1.0107651625529244,,,,,33.657355896174074,32.17329411636485,32.91532500626946,0.2987076305809835,0,5,3
3.1800788943717997,-6.709379287825328,-1.764650196726764,1.990521325677944,1,cifar100,cuda,4.828056245056661,4.373702871476672,4.600879558266667,0.09145092307814957,27.64593033368234,24.754069666317665,26.200000000000003,0.582065288434211,2.1491873912596935,2.113993866740307,2.131590629,0.007083650063632208,4.60050195055897,4.443988592374364,4.522245271466667,0.031502552665702614,5.416361159812117,5.213328508854551,5.314844834333334,0.040865820360865675,21.698075628827205,13.350566087945714,17.52432085838646,1.6801623962914802,4.93277008414875,-3.11943017727179,0.9066699534384798,1.6207234050335164,15.686768236153464,14.03514926297475,14.860958749564107,0.33243305421168584,1,5,3
-16.573229950714126,-20.51663166456545,-18.544930807639787,0.7937164061491708,4,cifar100,cuda,5.463822078861337,5.37258903380533,5.418205556333334,0.01836312146174344,27.217662176133516,26.06233782386648,26.639999999999997,0.23254031908466707,2.2091572299834406,2.1094816373498926,2.1593194336666666,0.02006241283711919,4.6239652968184375,4.518208190648228,4.571086743733333,0.021286482160645426,5.394744603095683,5.252862766504318,5.3238036848000005,0.0285575626347125,17.024845600248423,15.915955556873152,16.47040057856079,0.22319415669747356,,,,,15.442172836866638,14.782336198845448,15.112254517856043,0.132809995780074,0,5,3
-19.68754864648148,-21.51634056212079,-20.601944604301135,0.3680939077997808,8,cifar100,cuda,5.501860485574828,5.488612391625172,5.4952364386,0.0026665377461070248,27.292071731153705,26.046261602179626,26.669166666666666,0.2507530325506217,2.2111080428948915,2.093816529371775,2.1524622861333333,0.023608094062129437,4.59766468319018,4.5157986546764874,4.556731668933334,0.016477755666980277,5.455502182055179,5.211103004078154,5.333302593066667,0.04919195437998662,19.56670752042382,14.544144371440304,17.05542594593206,1.010926875206698,,,,,15.484670123905401,14.773154638663572,15.128912381284486,0.14321176355986165,0,5,3
-19.892369395733375,-22.1525424000434,-21.02245589788839,0.45492103631112973,16,cifar100,cuda,5.570721631994522,5.496689245072143,5.533705438533333,0.014901023114200423,27.171816403051455,26.030683596948553,26.601250000000004,0.2296838860259875,2.188959162605388,2.159135860594612,2.1740475116,0.0060027473255764175,4.624047989773315,4.521751093693352,4.572899541733333,0.020590021156506585,5.469536014334956,5.18318358753171,5.326359800933333,0.057636182054703666,20.443307493753885,12.538035994316735,16.49067174403531,1.591150011962308,,,,,15.415989089663027,14.764257623224912,15.09012335644397,0.13117861046177268,0,5,3
-17.93661315384073,-23.701490703325206,-20.81905192858297,1.1603377546838918,32,cifar100,cuda,5.59805445105015,5.499983083349849,5.5490187672,0.01973951911716183,27.221259049056403,26.054990950943594,26.638125,0.23474304435914448,2.1787764356723818,2.1725593123276186,2.175667874,0.0012513644705428764,4.666732722843243,4.5189399635567575,4.5928363432,0.02974729593074398,5.451562727568528,5.238954123631472,5.3452584256,0.042793240272876495,19.003009214753337,13.778588739253033,16.390798977003186,1.0515561296889429,,,,,15.444227107195285,14.778140203218861,15.111183655207073,0.13406803109867702,0,5,3
