actual_dynamic_latency_mean_ms,actual_dynamic_latency_p95_ms,actual_dynamic_throughput_samples_per_second,checkpoint_sha256,dataset,final_accuracy_percent,final_only_latency_mean_ms,final_only_latency_p95_ms,final_only_throughput_samples_per_second,full_test_early_percent,full_test_mac_saving_percent,paired_mean_latency_saving_percent,paired_p95_saving_percent,policy_accuracy_percent,policy_drop_pp,risk_feasible,saving_floor_pass,seed,threshold,timed_subset_early_percent,timed_subset_mac_saving_percent,worst_class_drop_pp
3.6424035856000003,5.419636129999999,274.5657794589056,e17fd4b62991d257f250111b6db51f9f1e3c73e6feab15d9fa8dc7015afdeeab,cifar10,86.88,4.427531075000001,4.67301243,225.86242228839342,58.35,32.84412133497733,17.734032116893992,-15.976710688821576,86.88,0.0,True,True,54,0.984,59.8,33.66055881799753,0.0
3.7482648632,5.47004372,266.85848048168907,aa5f7dc2cd5e9252a3456356e38b8932d1e08fac7a09226f1a2d98d1029de800,cifar10,87.26,4.556403249600001,4.874886049999999,219.49676738399177,59.06,33.24389417149068,17.734170552052387,-12.446058657485967,87.26,0.0,True,True,55,0.984,58.699999999999996,33.041192451568406,0.0
4.125184020000001,6.12077483,244.95144591417812,8b69b66c38ff413673dcd4f279a65aaef64db3ee4bbf49f5d44ee1f532c6eac5,cifar10,87.1,5.2870981782,5.902171839999999,191.1606070671899,58.17,32.7427704750162,21.832284684912977,-3.538334459068062,87.11,-0.009999999999998899,True,True,56,0.984,60.4,33.99839501786796,0.0
4.591001659,5.5925877900000005,217.88044809724306,969618e2d452bdad778cf5976dcc1c926ab35c479c3d54bf459f030d96ceef20,cifar100,56.98,4.5955415226,4.973287149999999,217.65864959387764,26.76,15.18078972739022,0.09195549279658932,-12.634326410345498,57.34,-0.36000000000000476,True,True,66,0.903,26.5,15.032296773399523,2.0000000000000018
4.734385104199999,5.75749475,211.25701540083568,b151a43a9ef8fc53181ac2ef989ea485201f0be4d2e07b7080e0ce73a47671fa,cifar100,57.4,4.6495073366,4.960005869999999,215.11305335741204,26.979999999999997,15.306437611536182,-1.8291826682284862,-16.19388050264725,57.96,-0.5600000000000049,True,True,67,0.903,25.900000000000002,14.689620725728714,2.0000000000000018
4.8018491816,5.90250411,208.26784400701922,a7dc26e32188f4a5fbebb7cc7bc4d12524bfe33f45bac0343cb8f317ef789f6b,cifar100,57.45,4.673313814,5.0218554399999995,213.99352794418513,26.44,14.998029168632431,-2.750967353549374,-17.559640785476887,57.60999999999999,-0.15999999999999348,True,False,68,0.903,25.7,14.575395376505107,1.0000000000000009
